FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Strategy,Label
10517,400.4813197104773,16465,2.552916277155218,7208.402244456463,84.90231000659796,156.8720930232558,210.5,54,-0.631642495615785,1.2116524628605476,0.5412199733541533,1745718.3433899737,1321.256350368835,393.9995847953217,2500.7695,393.9995847953217,-1.5945201812009975,0.0,3.3534460475430685,3164230.8145873775,1778.8284949897159,774.4129770114945,2517.986,774.4129770114945,-0.9801805108803395,0.0,2.297002436415804,naive,Adversarial
11884,454.3106388336075,18861,2.837132628266471,7085.99867078993,84.17837412774097,160.13020833333334,278.0,54,-1.40023839717311,1.260777597949559,0.5256870330923836,1576495.7492643716,1255.5858191554935,354.31392670157067,2501.65,354.31392670157067,-1.710226446122987,0.0,3.543710039401011,2884229.5421835543,1698.3019584819285,697.6696907216495,2512.0785,697.6696907216495,-1.068366435200451,0.0,2.4342493031664016,naive,Adversarial
9753,385.06403728286136,16100,2.3235210542732516,7686.020175871137,87.66995024448877,165.72435897435898,242.5,54,-0.8757349674621454,1.2743746136676741,0.5290106462715245,1909515.5521482294,1381.8522179119695,433.1579483870967,2500.643,433.1579483870967,-1.4961694346269925,0.0,3.19018090988341,3415643.15062321,1848.1458683294481,849.8668607594939,2513.4585,849.8668607594939,-0.900140875104917,0.0,2.1746298787031835,naive,Adversarial
10489,363.142611099826,13917,2.3211606708011496,7777.465318869165,88.18993887552686,156.44871794871796,223.5,54,-0.7603053466808649,1.1616826052250082,0.5636986996842683,1909219.1208069932,1381.7449550503136,433.5984258064516,2501.1005,433.5984258064516,-1.4962978997211307,0.0,3.1866927387414137,3414435.2903960566,1847.819063219139,850.7310886075949,2515.3325,850.7310886075949,-0.9008465409440869,0.0,2.1720366023549484,naive,Adversarial
12380,489.6623643366284,20699,2.8421407525207125,8691.662733289932,93.22908737775958,172.28645833333334,218.5,54,-0.49569874559552435,1.2687720287636601,0.5411283526232941,1576978.9486955723,1255.7782243276765,353.6895916230367,2502.265,353.6895916230367,-1.7109513182756177,0.0,3.550509412961572,2881287.5970281595,1697.4355943682103,696.4403298969073,2514.775,696.4403298969073,-1.0712245437381736,0.0,2.4373022662502057,naive,Adversarial
14394,546.9104328496104,23000,3.3053901113550825,8202.735139791686,90.56895240529,165.46017699115043,233.0,54,-0.7457282127529492,1.2306665146257068,0.5473761363713922,1352595.5039174466,1163.0113945776484,303.8807555555555,2501.9095,303.8807555555555,-1.8899460097214065,0.0,3.8271966003493745,2512788.1479405966,1585.177639238138,599.764649122807,2516.7655,599.764649122807,-1.2093287234340029,0.0,2.6429994524584197,naive,Adversarial
8189,315.032757348442,12871,2.004481931846687,8344.301403430609,91.3471477575004,157.16417910447765,239.5,54,-0.9013507582436859,1.1293639882136068,0.5812211680639681,2191570.18645815,1480.3952804768562,502.63301503759396,2502.0305,502.63301503759396,-1.3505835308506395,0.0,2.945280624598816,3843813.3652226008,1960.5645526793044,983.091044117647,2520.212,983.091044117647,-0.7840195589484376,0.0,1.9942858440308284,naive,Adversarial
6599,244.0966734307091,9604,1.6571396702695798,6589.155454545456,81.17361304355903,147.3,197.5,54,-0.6184275667567422,1.1493882864223917,0.551076802735967,2611244.15754512,1615.93445335667,608.9856697247706,2501.0795,608.9856697247706,-1.1708976353240945,0.0,2.6534851864155256,4437128.011035809,2106.4491475076748,1185.3471071428569,2517.232,1185.3471071428569,-0.6322891271466871,0.0,1.7770736814663948,naive,Adversarial
10944,431.07362060173614,18220,2.778831459097737,8419.515617926663,91.7579185570742,155.12765957446808,224.0,54,-0.7505874316660981,1.1021137048838319,0.5914994064126577,1607519.2126124762,1267.8798100026975,361.78789839572187,2501.348,361.78789839572187,-1.6875101919937023,0.0,3.5044837475807227,2933122.049723992,1712.635994519557,712.1509157894737,2512.8940000000002,712.1509157894737,-1.0514453100202616,0.0,2.4048778939202293,naive,Adversarial
7636,269.96462569839395,10310,1.6848343964237225,9658.696109693878,98.2786655876741,160.23214285714286,240.0,54,-0.8116497783629838,1.0809278109427785,0.6133517522428844,2569962.291730734,1603.1101932589456,598.8772612612613,2502.2085,598.8772612612613,-1.1872741167394674,0.0,2.6768593449015743,4370455.866421767,2090.5635284348014,1166.2346666666663,2512.9545000000003,1166.2346666666663,-0.6441898631709962,0.0,1.792575360847625,naive,Adversarial
8492,292.8079993171663,11031,1.859764990796938,7385.456490634757,85.93867866470113,157.44354838709677,208.5,54,-0.5941032885961778,1.203690235795794,0.5458380450932365,2349033.338628309,1532.6556490706935,542.0739105691058,2501.807,542.0739105691058,-1.2786519206828193,0.0,2.827392389090965,4071953.3509958554,2017.9081621807904,1058.3347777777776,2514.129,1058.3347777777776,-0.7214373029980697,0.0,1.9066822753533204,naive,Adversarial
10305,387.5630570348736,15582,2.1858155184877175,8145.240617376616,90.25098679447564,177.3082191780822,214.0,54,-0.4065526829647606,1.3662811184272141,0.5090062221160864,2029520.3060571298,1424.6123353590372,460.6502896551724,2500.753,460.6502896551724,-1.4320406048072298,0.0,3.092611395994915,3601982.371972651,1897.8889250882548,902.6255675675674,2515.8095,902.6255675675674,-0.8499885905370183,0.0,2.102631471209775,naive,Adversarial
8931,353.0847572629279,14815,2.319600022446591,7330.773011176857,85.61993349201374,152.21794871794873,242.5,54,-1.0544513128992086,1.1471388111503606,0.5624825075661752,1908986.212377976,1381.6606719372076,433.8901548387096,2501.2110000000002,433.8901548387096,-1.4962580083149015,0.0,3.1843558940571706,3417747.3304351857,1848.715048468851,851.3034683544305,2518.129,851.3034683544305,-0.9016130057604992,0.0,2.171628704908539,naive,Adversarial
10816,416.0714006940097,17355,2.6585088255625196,7307.4166358024695,85.4834290128939,156.50555555555556,229.0,54,-0.8480526024834788,1.199127792813447,0.5462006042463025,1673056.330013668,1293.4667873639694,378.2521173184357,2501.303,378.2521173184357,-1.641364821594384,0.0,3.419589020493521,3039197.2957672696,1743.3293709931206,744.0343846153845,2519.4065,744.0343846153845,-1.0183802010816938,0.0,2.343076351090899,naive,Adversarial
9595,341.8483134374542,13171,1.9220145884210724,8953.495849609375,94.6229139775846,177.859375,211.5,54,-0.35552302910068556,1.3089786584677818,0.5320097069780696,2284679.014076799,1511.515469347502,524.3841653543305,2502.26,524.3841653543305,-1.3085382682177775,0.0,2.8824582609646052,3978278.339846539,1994.5621925240985,1024.5659846153847,2515.8195,1024.5659846153847,-0.7476595720972237,0.0,1.9467386410167593,naive,Adversarial
10083,366.68623286551656,14618,2.5236492282554477,6441.515882352941,80.25905483092198,145.3,210.5,54,-0.8123693972791161,1.1375663492574128,0.5523678928449388,1764637.267622302,1328.3965024127028,398.5962662721893,2501.255,398.5962662721893,-1.5828547650549136,0.0,3.332686768074863,3184220.0731280586,1784.4383074592572,783.2880116279069,2513.2335000000003,783.2880116279069,-0.9694622005925652,0.0,2.2781381573150625,naive,Adversarial
10098,414.6543639554416,17792,2.4680037438724742,9149.349252431413,95.65223077603268,168.0120481927711,237.0,54,-0.721237249218382,1.191943431602087,0.5693176876560386,1803924.0708132286,1343.1024051848126,407.64144242424237,2500.9990000000003,407.64144242424237,-1.5585986217381171,0.0,3.294813199546376,3246907.9497469314,1801.9178532183234,800.724261904762,2511.9885000000004,800.724261904762,-0.9496904839684437,0.0,2.2503600039914775,naive,Adversarial
10028,361.740849888131,14205,2.2391419751256403,6906.647155555556,83.10624017217694,161.55333333333334,250.5,54,-1.070276630025849,1.2941667570234618,0.5144198417756521,1979565.7972706489,1406.9704322659552,449.5969530201343,2501.663,449.5969530201343,-1.4584997665327708,0.0,3.1294038422894235,3521425.4085647,1876.5461381390812,881.4466578947371,2517.7715,881.4466578947371,-0.8719875354235034,0.0,2.128938967922266,naive,Adversarial
14541,520.0886289549135,20863,3.1436833859550184,8358.096777011091,91.42262727033768,165.4392523364486,220.0,54,-0.5967969778599547,1.2189460712576392,0.5526054184762741,1424213.569172905,1193.4041935458854,319.59161032863847,2502.3534999999997,319.59161032863847,-1.829021467725894,0.0,3.734153697948969,2633009.6468761815,1622.6551225926542,630.3056759259258,2520.3375,630.3056759259258,-1.1647772824659408,0.0,2.574393956085485,naive,Adversarial
11553,405.9384786947436,15712,2.411957951533045,8548.346784026824,92.4572700442038,168.30246913580248,238.0,54,-0.7538350508307384,1.2362734599444503,0.5493518337455353,1845034.5865990361,1358.3205021639908,417.1760869565217,2501.3185,417.1760869565217,-1.5343524666833925,0.0,3.25598840544832,3319181.5282753287,1821.8621046268372,819.0896341463413,2518.7905,819.0896341463413,-0.9329470444201742,0.0,2.2242524244899835,naive,Adversarial
13212,485.4423776372671,19701,3.1268430121563098,6765.017688679246,82.24972759030419,155.25,215.5,54,-0.7325252224466929,1.2310071165597951,0.5297889055702055,1437500.7688614584,1198.95820146553,321.3270805687203,2502.1725,321.3270805687203,-1.8189503326836036,0.0,3.7312703284757376,2653456.331514421,1628.943317465166,633.6449906542057,2515.701,633.6449906542057,-1.1553845914499634,0.0,2.570750722389197,naive,Adversarial
9882,359.9916542977552,14227,2.239775525515918,8501.038622222217,92.20107712072684,160.72666666666666,224.5,54,-0.6916766628348358,1.1575425146689193,0.5736513985658045,1979572.9334403605,1406.9729682692416,449.46977852349,2500.8805,449.46977852349,-1.4580313678652634,0.0,3.1302949285890214,3528195.196758932,1878.3490614789712,881.1973289473683,2520.7335,881.1973289473683,-0.8728602178770881,0.0,2.131587329844288,naive,Adversarial
6823,279.7038759803667,10295,1.7320137197055072,8269.815948736206,90.9385284064802,161.49056603773585,244.5,54,-0.9128081948974683,1.1820134756974376,0.5631197576251438,10325059.217449116,3213.2630171601445,582.8613238095239,14685.980000000001,582.8613238095239,-4.389033390939255,0.0,5.512911709689472,19464510.14574054,4411.86016842562,1133.3414629629633,14685.980000000001,1133.3414629629633,-3.071864932172192,0.0,3.8927898718957423,timing_only,Adversarial
8343,750.1785063313258,12324,4.6461919393433835,7598.467224121094,87.16918735494265,161.4609375,237.0,54,-0.8665798637257827,1.2327858129639198,0.5398778720357844,1405730.5633447233,1185.6350886106245,216.924748031496,4832.512000000001,216.924748031496,-3.892923966490689,0.0,5.46565156518247,2667444.8644690122,1633.2314179163382,423.8375846153846,4836.985000000001,423.8375846153846,-2.70209559219242,0.0,3.8534369701888895,timing_only,Adversarial
11920,535.5907993059767,17952,3.2631737236772818,8452.61997343316,91.9381312265654,164.13186813186817,230.5,54,-0.7218781911485379,1.197891088946213,0.5601479607369092,6261479.787741199,2502.294904231154,308.1432209944751,14662.7695,308.1432209944751,-5.736584546740441,0.0,8.120558018921658,12151097.752569536,3485.842473860449,606.2382934782609,14662.7695,606.2382934782609,-4.032463116714104,0.0,5.7499542858879105,timing_only,Adversarial
9377,5999.780404237358,17781,39.32398968827785,7321.761520010099,85.56729234941409,152.57303370786516,224.5,54,-0.840589485963637,1.1519943076402386,0.5608284129205348,2875.4381864950674,53.6231124282717,25.5734406779661,250.0,25.5734406779661,-4.185257982144361,0.0,2.09682823290869,5479.527967112213,74.0238337774545,50.294433333333295,255.355,50.294433333333295,-2.7701965191426217,0.0,1.4718096789236996,timing_only,Adversarial
12312,649.6930240943274,16576,4.093191996163375,7451.254196353099,86.32064756680813,158.72527472527472,225.5,54,-0.7735660836217801,1.2132123388324798,0.5438368131078685,3258076.566086749,1805.0142841780364,245.6578784530386,10936.2155,245.6578784530386,-5.922699734428574,0.0,7.347675130703149,6307665.670314297,2511.5066534481443,483.3051739130434,10939.447,483.3051739130434,-4.1632944956475235,0.0,5.196523416268703,timing_only,Adversarial
9198,663.1813071499665,15929,4.275694343068993,7136.328494131992,84.4767926363921,155.10493827160494,218.5,54,-0.7504435212225896,1.1968368485009537,0.5446428307003339,2493338.600440724,1579.030905473583,235.3328136645963,8289.880500000001,235.3328136645963,-5.100943660070151,0.0,6.70977787108498,4805282.630081583,2192.0954883584754,462.0558902439024,8292.381000000001,462.0558902439024,-3.57207300107906,0.0,4.744221499257599,timing_only,Adversarial
6450,775.5040598029921,9855,5.041608729783327,7970.392399430401,89.2770541596798,153.82075471698113,249.0,54,-1.0661109528963217,1.1181009012385745,0.5803966722394688,896970.9127650644,947.0854833461784,200.2384285714285,3991.724,200.2384285714285,-4.003319275920847,0.0,4.729788832734506,1678841.490505102,1295.7011578697852,389.35249999999996,3995.085,389.35249999999996,-2.7828426933917925,0.0,3.3278357217854193,timing_only,Adversarial
10231,926.964647790748,16847,5.545766782705561,9079.805212620027,95.2880119040167,167.14814814814815,227.5,54,-0.633362483331174,1.1874331921305534,0.5700811702621447,2700746.9203521595,1643.3949374244037,181.437701863354,10312.735,181.437701863354,-6.1648585299944205,0.0,9.05762650506362,5249977.048495953,2291.2828390436553,356.2374390243902,10320.4015,356.2374390243902,-4.348727224409425,0.0,6.431897908631519,timing_only,Adversarial
7820,1884.0471791889613,12902,12.18329900643378,7642.617955001114,87.4220678947891,154.6417910447761,222.5,54,-0.7762137248470697,1.1512172322982053,0.5653198097589994,212972.90628179803,461.4898766839832,82.69671428571421,2249.113,82.69671428571421,-4.694396118234028,0.0,5.580510430970347,408506.4007415128,639.1450545388839,161.745044117647,2260.7400000000002,161.745044117647,-3.2840666464882613,0.0,3.951558812955303,timing_only,Adversarial
11673,1129.1881673616165,19601,7.0768331778114995,7466.205435235318,86.40720707924379,159.5612244897959,209.5,54,-0.5779468773227151,1.2216715255217583,0.5415301076749263,840779.4307513763,916.9402547338492,142.0307897435897,5477.9465,142.0307897435897,-5.819262141347903,0.0,6.455925904395513,1625045.3634067213,1274.7726712660267,279.7576161616162,5488.1455,279.7576161616162,-4.0857385800886705,0.0,4.556704081025028,timing_only,Adversarial
6873,1192.4792868069487,9820,7.572204181485446,7974.702474190102,89.30118965719383,157.4811320754717,204.0,54,-0.5209210325481926,1.1587878333038173,0.5670596120291402,720757.7941492092,848.9745544768755,133.3196761904762,4257.2975,133.3196761904762,-4.857598855063206,0.0,6.367961419719941,1372895.813463838,1171.7063682782637,259.2327037037037,4261.693499999999,259.2327037037037,-3.41592476123024,0.0,4.519901816141894,timing_only,Adversarial
6683,1034.108788864558,9997,6.571674557532562,8187.833748665009,90.486649560391,157.35849056603774,218.0,54,-0.6701707901431337,1.1422512720610105,0.5750350631499096,510444.7678379223,714.4541747641498,153.6174380952381,3041.9485,153.6174380952381,-4.042710035047655,0.0,4.650866357480583,955188.444344578,977.3374260431133,298.7005740740741,3049.4309999999996,298.7005740740741,-2.8145145705304935,0.0,3.271963668196612,timing_only,Adversarial
